max_visitors,avg_visitors,count_visitors,weekend_visitors,sum_visitors
46,36,37,2680,1340
55,32,6,392,196
21,11,7,162,81
39,23,7,330,165
52,40,7,566,283
62,28,9,512,256
29,15,4,124,62
50,25,7,350,175
27,16,6,196,98
66,36,7,504,252
22,6,5,62,31
60,37,12,908,454
28,15,7,210,105
47,20,6,246,123
22,14,6,176,88
43,30,6,368,184
45,23,6,282,141
37,24,17,820,410
12,6,6,78,39
107,53,5,536,268
81,41,6,502,251
16,16,1,32,16
4,4,1,8,4
26,17,6,208,104
62,52,6,628,314
10,6,7,90,45
16,10,7,144,72
24,10,7,140,70
41,21,7,294,147
31,18,6,218,109
17,13,6,162,81
27,16,7,232,116
38,26,6,318,159
29,21,6,258,129
14,8,7,114,57
31,18,6,224,112
38,29,6,348,174
104,37,6,454,227
45,25,6,306,153
22,13,6,166,83
8,5,5,54,27
16,9,7,136,68
19,15,6,182,91
17,12,6,148,74
47,25,7,358,179
55,30,9,540,270
64,37,5,370,185
54,26,9,478,239
84,52,5,524,262
34,18,6,226,113
41,32,6,388,194
40,21,7,294,147
29,13,6,166,83
68,28,7,398,199
36,14,7,198,99
82,82,1,164,82
21,16,6,196,98
6,5,7,74,37
17,6,7,96,48
40,25,6,304,152
56,32,7,460,230
38,19,7,276,138
29,16,6,198,99
24,17,7,240,120
24,13,6,164,82
21,14,6,170,85
29,22,7,318,159
37,30,17,1044,522
25,6,6,82,41
49,37,6,448,224
6,3,5,36,18
36,28,6,336,168
25,18,7,254,127
46,24,7,344,172
47,26,7,376,188
37,34,2,136,68
42,32,6,390,195
20,15,4,126,63
20,12,6,148,74
49,31,6,374,187
13,8,6,104,52
40,19,6,234,117
24,12,6,146,73
8,4,6,56,28
19,16,9,292,146
33,22,5,220,110
32,16,6,202,101
74,39,7,558,279
44,26,7,370,185
27,24,7,342,171
26,14,6,172,86
36,23,7,324,162
17,10,11,230,115
39,28,7,400,200
76,44,5,446,223
13,8,6,100,50
25,14,15,436,218
13,8,6,104,52
54,27,7,386,193
28,16,6,202,101
16,11,7,158,79
41,19,7,272,136
26,16,7,228,114
16,6,7,90,45
19,9,4,78,39
46,34,6,418,209
31,19,7,266,133
83,55,16,1764,882
31,16,10,326,163
38,19,8,308,154
57,33,7,464,232
26,19,7,270,135
58,46,7,650,325
29,15,7,218,109
54,25,7,356,178
35,16,6,196,98
7,5,7,70,35
37,27,6,334,167
30,14,6,172,86
49,34,6,410,205
26,22,6,264,132
25,13,5,138,69
51,24,6,288,144
18,12,7,178,89
23,13,6,160,80
2,2,1,4,2
136,53,5,530,265
30,17,7,244,122
29,15,6,190,95
25,15,10,304,152
10,7,6,84,42
18,12,6,144,72
16,11,7,162,81
44,22,8,358,179
26,15,9,286,143
5,2,6,34,17
59,49,18,1776,888
57,34,7,488,244
14,6,7,90,45
34,17,7,242,121
16,12,7,176,88
72,50,6,610,305
24,10,6,122,61
63,32,6,390,195
20,15,9,276,138
21,11,7,156,78
68,42,7,588,294
9,5,7,74,37
9,5,5,56,28
25,12,6,148,74
28,19,7,266,133
43,28,6,346,173
22,14,7,206,103
27,15,7,220,110
9,4,6,50,25
47,27,7,384,192
18,12,6,144,72
36,16,7,228,114
30,15,4,122,61
49,31,4,250,125
10,7,6,86,43
20,11,6,134,67
17,9,7,136,68
38,28,6,336,168
32,19,6,234,117
50,30,6,364,182
10,5,7,76,38
22,12,7,180,90
16,12,6,150,75
54,30,7,428,214
10,4,7,62,31
22,9,6,114,57
42,21,7,296,148
38,27,7,380,190
36,17,7,250,125
55,23,7,334,167
13,9,7,136,68
7,5,7,72,36
63,27,7,388,194
41,16,5,160,80
55,31,6,376,188
37,14,7,204,102
30,19,6,230,115
22,20,7,286,143
17,9,6,112,56
58,26,6,320,160
56,33,7,474,237
27,15,6,180,90
22,10,6,122,61
33,22,6,266,133
31,26,7,368,184
23,18,5,184,92
17,10,6,126,63
29,16,6,198,99
28,10,6,122,61
17,10,7,148,74
13,8,6,104,52
20,11,6,136,68
63,45,19,1714,857
30,26,6,312,156
38,29,7,410,205
32,17,6,206,103
17,6,6,80,40
34,18,7,262,131
35,16,6,192,96
18,8,6,100,50
35,25,7,356,178
9,4,6,58,29
54,21,7,306,153
129,78,6,936,468
30,8,7,120,60
27,13,6,156,78
45,27,6,330,165
81,43,6,518,259
41,27,7,380,190
27,11,6,136,68
8,5,4,46,23
28,18,7,260,130
25,16,5,160,80
57,35,6,422,211
52,42,6,510,255
76,41,7,574,287
45,28,6,340,170
15,8,6,102,51
28,16,6,192,96
22,17,6,210,105
17,12,6,144,72
27,13,6,156,78
36,14,6,168,84
44,19,7,270,135
66,54,7,768,384
43,12,6,154,77
32,19,7,272,136
27,16,6,192,96
21,11,6,134,67
43,22,5,222,111
51,33,7,468,234
20,13,7,192,96
22,14,6,174,87
10,6,5,66,33
12,7,7,102,51
6,4,2,16,8
23,15,7,210,105
26,11,6,136,68
27,21,5,210,105
67,51,7,726,363
47,27,7,386,193
13,8,5,84,42
39,23,7,334,167
46,29,7,406,203
16,12,5,124,62
18,12,7,180,90
17,14,6,168,84
73,35,7,502,251
7,2,7,40,20
47,26,7,370,185
14,7,6,92,46
59,40,5,400,200
21,10,6,124,62
77,39,7,554,277
66,35,6,426,213
12,6,5,66,33
35,22,7,310,155
26,20,6,248,124
37,25,6,310,155
110,39,6,470,235
23,11,4,90,45
24,9,7,136,68
57,23,7,332,166
39,14,6,172,86
54,24,7,338,169
19,12,6,146,73
17,8,7,114,57
34,17,6,204,102
28,18,7,262,131
12,5,7,74,37
35,20,2,80,40
34,22,7,318,159
16,5,7,82,41
49,35,6,422,211
38,24,5,248,124
59,27,7,390,195
33,13,7,186,93
18,11,7,162,81
71,35,7,492,246
70,33,7,464,232
25,21,7,304,152
30,22,6,266,133
29,24,6,292,146
91,30,7,428,214
21,7,7,110,55
40,22,7,316,158
42,28,15,850,425
17,10,7,140,70
33,20,7,284,142
37,21,6,258,129
47,33,18,1208,604
26,10,6,124,62
8,3,5,34,17
22,10,6,124,62
16,6,6,78,39
31,21,7,298,149
10,7,5,70,35
61,39,6,474,237
49,39,6,468,234
23,17,7,244,122
41,20,7,290,145
13,8,6,96,48
39,27,9,502,251
45,22,6,272,136
46,29,6,356,178
24,14,6,176,88
46,32,5,326,163
51,20,6,240,120
25,13,6,166,83
14,8,7,112,56
12,6,5,62,31
27,13,7,186,93
100,42,7,588,294
20,12,6,146,73
56,34,7,476,238
44,28,7,404,202
89,58,10,1174,587
40,28,5,284,142
10,6,7,96,48
30,13,6,162,81
43,33,6,404,202
53,28,6,340,170
7,4,4,36,18
54,34,4,278,139
21,10,7,144,72
13,7,7,110,55
21,12,6,144,72
50,30,6,364,182
19,13,6,166,83
29,19,8,312,156
24,17,7,244,122
37,22,7,320,160
15,9,6,114,57
60,32,7,448,224
34,13,6,164,82
55,32,7,452,226
12,9,6,114,57
34,29,5,296,148
40,30,6,364,182
28,16,5,162,81
11,5,4,44,22
39,30,7,430,215
53,30,6,360,180
33,24,6,292,146
22,8,6,106,53
34,23,5,236,118
25,16,7,226,113
27,11,5,116,58
30,20,6,244,122
10,5,6,60,30
30,17,7,250,125
45,29,6,356,178
81,30,5,300,150
23,12,6,148,74
16,6,7,92,46
10,4,7,62,31
14,9,7,126,63
26,12,7,170,85
34,21,5,218,109
41,36,6,432,216
49,33,6,396,198
18,8,5,86,43
24,14,7,198,99
23,13,9,236,118
26,18,5,184,92
11,6,5,66,33
36,23,6,280,140
34,28,6,340,170
42,29,7,412,206
24,17,6,208,104
17,9,6,112,56
34,11,7,160,80
12,6,6,72,36
42,36,5,364,182
11,6,4,54,27
18,6,4,54,27
13,7,5,72,36
30,11,4,94,47
15,6,6,80,40
16,8,6,102,51
41,28,6,344,172
12,7,6,88,44
6,5,5,50,25
57,38,6,456,228
40,32,2,128,64
21,15,6,182,91
20,5,7,82,41
24,11,7,160,80
22,8,7,124,62
44,26,6,314,157
74,37,7,518,259
12,8,6,106,53
60,35,6,426,213
42,21,6,252,126
13,8,6,96,48
19,12,7,170,85
42,25,7,350,175
38,30,5,306,153
23,16,7,228,114
41,25,7,354,177
62,25,8,404,202
30,20,20,836,418
32,27,24,1298,649
12,7,6,94,47
18,13,7,184,92
52,30,7,432,216
81,43,4,348,174
60,35,6,426,213
7,3,6,44,22
47,26,7,374,187
33,16,7,230,115
40,26,8,420,210
62,34,5,348,174
39,24,7,342,171
23,12,7,176,88
25,12,6,148,74
17,9,6,118,59
31,23,6,282,141
67,26,6,314,157
21,15,17,514,257
15,10,7,142,71
2,1,6,18,9
45,16,7,234,117
31,13,6,156,78
26,18,6,222,111
46,19,3,118,59
43,31,13,824,412
63,29,7,410,205
16,9,7,136,68
34,21,6,260,130
8,4,6,58,29
43,20,6,246,123
52,28,7,398,199
49,21,7,298,149
51,21,6,258,129
71,57,6,688,344
40,20,6,244,122
63,31,7,438,219
33,20,6,246,123
23,15,6,190,95
38,15,5,152,76
86,54,6,654,327
14,11,6,132,66
71,46,5,468,234
33,20,6,246,123
18,11,6,140,70
8,6,6,72,36
15,8,5,82,41
110,60,9,1082,541
29,11,6,132,66
53,25,7,356,178
43,25,7,362,181
18,12,6,152,76
8,3,6,42,21
18,8,6,106,53
25,14,6,174,87
40,10,7,144,72
52,44,5,448,224
20,11,6,138,69
35,28,10,570,285
20,9,7,132,66
22,14,7,204,102
25,18,5,184,92
42,16,6,202,101
59,38,7,534,267
47,35,6,430,215
31,24,6,288,144
39,27,6,332,166
36,26,6,318,159
12,5,6,62,31
53,31,9,564,282
59,23,7,328,164
77,23,6,282,141
50,50,1,100,50
38,20,11,460,230
56,20,7,292,146
1,1,6,12,6
24,20,6,244,122
26,12,7,170,85
15,6,7,90,45
20,16,12,398,199
77,32,7,454,227
5,2,7,32,16
44,31,6,378,189
53,28,7,398,199
4,2,4,22,11
62,48,8,778,389
16,9,6,114,57
28,17,6,212,106
48,21,6,260,130
23,7,7,98,49
43,31,7,442,221
6,3,6,40,20
37,18,7,258,129
19,6,7,88,44
54,31,7,444,222
27,20,7,280,140
48,34,15,1040,520
50,34,7,488,244
13,5,6,70,35
22,12,7,170,85
48,31,11,688,344
55,27,7,380,190
30,15,4,126,63
22,16,4,130,65
54,40,7,568,284
11,6,5,62,31
9,4,6,58,29
27,18,7,256,128
44,17,4,142,71
11,5,6,62,31
40,27,6,332,166
28,16,6,192,96
22,13,7,188,94
29,20,6,242,121
77,35,7,494,247
45,30,7,420,210
12,8,3,52,26
13,9,6,114,57
35,18,6,216,108
54,40,6,488,244
18,9,7,126,63
19,12,7,180,90
20,13,6,166,83
30,24,5,246,123
64,31,6,376,188
27,23,4,184,92
59,31,10,628,314
67,34,6,410,205
60,34,6,414,207
48,36,6,440,220
46,33,6,398,199
21,10,7,140,70
45,32,6,384,192
41,23,6,282,141
23,17,6,206,103
23,15,5,152,76
69,29,9,534,267
7,6,2,24,12
30,15,9,272,136
72,31,7,446,223
27,14,7,198,99
34,26,7,364,182
45,33,6,396,198
29,17,5,172,86
3,1,6,16,8
39,26,7,368,184
44,27,7,384,192
11,5,6,66,33
32,18,8,294,147
62,22,6,266,133
36,28,6,342,171
53,28,7,396,198
14,8,6,106,53
29,15,7,212,106
47,28,7,394,197
30,15,7,212,106
37,24,5,242,121
40,9,7,132,66
12,9,4,78,39
18,13,6,164,82
23,10,5,100,50
14,6,5,66,33
59,42,14,1202,601
10,7,7,100,50
60,46,5,462,231
65,37,7,524,262
53,32,7,448,224
28,19,6,232,116
21,12,6,148,74
35,20,4,162,81
45,26,6,318,159
11,7,6,88,44
12,6,6,74,37
62,37,7,522,261
58,40,6,488,244
28,14,5,140,70
25,13,6,160,80
37,24,7,342,171
55,37,6,450,225
51,36,7,504,252
32,26,6,320,160
25,19,7,278,139
31,19,7,266,133
45,26,8,430,215
55,45,6,548,274
56,56,1,112,56
56,35,7,492,246
76,33,7,464,232
48,40,6,482,241
52,28,6,342,171
5,3,2,14,7
21,16,5,160,80
42,33,7,470,235
30,23,7,334,167
16,10,6,130,65
44,32,6,386,193
16,9,6,112,56
10,6,6,78,39
65,46,10,920,460
64,33,6,402,201
16,5,7,74,37
16,8,7,120,60
83,53,5,530,265
34,26,6,312,156
38,25,5,256,128
21,18,5,188,94
37,12,7,178,89
17,10,6,124,62
37,26,7,376,188
36,17,4,140,70
21,13,7,190,95
46,31,7,436,218
42,27,5,274,137
55,40,6,488,244
39,24,5,248,124
70,32,7,450,225
14,7,7,100,50
47,35,6,424,212
50,28,6,340,170
44,23,7,322,161
13,5,6,60,30
44,27,5,272,136
53,41,6,492,246
13,8,5,80,40
28,21,6,252,126
16,7,7,110,55
15,11,11,246,123
52,31,16,1012,506
38,22,7,316,158
8,4,6,50,25
19,13,5,136,68
24,15,6,180,90
26,17,6,214,107
24,12,6,152,76
43,28,7,400,200
43,23,13,610,305
41,29,6,352,176
24,16,6,194,97
32,16,3,100,50
3,2,5,26,13
25,13,7,184,92
46,32,6,384,192
22,10,7,140,70
17,8,6,100,50
22,14,12,344,172
26,14,5,144,72
71,27,7,386,193
33,21,11,472,236
56,21,5,216,108
19,9,6,110,55
14,10,5,104,52
46,22,7,320,160
23,10,7,150,75
21,14,7,196,98
74,51,6,618,309
60,44,6,530,265
53,26,5,260,130
37,19,7,276,138
24,18,4,148,74
50,28,7,402,201
30,23,11,510,255
5,3,4,26,13
8,4,7,60,30
30,25,7,356,178
29,18,6,216,108
26,17,6,208,104
113,34,7,482,241
21,7,6,90,45
5,3,6,46,23
5,3,7,50,25
63,38,7,538,269
42,28,7,396,198
37,22,7,316,158
18,10,7,148,74
20,9,5,90,45
30,20,6,244,122
16,10,7,152,76
24,17,4,138,69
47,28,7,394,197
52,41,7,576,288
76,44,6,528,264
27,17,7,238,119
60,39,6,478,239
46,42,6,510,255
21,11,7,158,79
74,48,6,586,293
45,28,7,392,196
26,15,7,214,107
36,22,6,270,135
47,34,17,1176,588
8,3,4,24,12
42,23,7,328,164
23,16,13,438,219
41,25,7,358,179
25,18,7,256,128
13,8,5,84,42
15,9,6,116,58
31,20,6,242,121
40,21,9,384,192
9,6,6,82,41
19,14,7,206,103
69,59,6,708,354
32,23,6,276,138
56,33,7,466,233
31,12,6,154,77
16,9,6,114,57
21,6,7,86,43
22,15,12,362,181
44,32,7,450,225
24,9,6,116,58
40,18,6,220,110
53,47,6,568,284
9,6,6,74,37
65,35,7,492,246
20,13,6,160,80
57,45,60,5400,2700
52,24,7,338,169
40,26,7,372,186
14,8,7,118,59
37,28,6,342,171
17,7,6,88,44
51,22,6,270,135
11,4,7,68,34
25,17,6,214,107
95,66,6,794,397
21,18,6,226,113
16,7,7,100,50
18,6,7,96,48
80,41,5,418,209
30,21,7,300,150
38,24,7,346,173
25,9,6,112,56
50,25,17,856,428
22,18,5,184,92
28,17,12,430,215
28,23,4,186,93
65,44,3,268,134
23,16,7,224,112
53,35,4,280,140
11,7,5,72,36
59,37,6,452,226
53,30,6,360,180
62,47,7,660,330
12,7,7,104,52
30,11,7,160,80
65,25,7,354,177
38,31,6,382,191
49,32,20,1314,657
36,21,6,260,130
51,38,20,1538,769
16,15,5,158,79
63,45,6,550,275
35,14,7,206,103
52,28,7,402,201
17,9,7,130,65
52,36,7,508,254
7,4,6,56,28
24,13,7,194,97
26,17,6,206,103
32,22,6,264,132
47,29,7,418,209
17,9,7,126,63
19,10,6,128,64
33,20,21,860,430
46,30,7,420,210
37,21,7,302,151
16,10,6,120,60
24,18,6,216,108
34,14,7,196,98
41,19,7,268,134
25,17,7,250,125
57,42,6,506,253
50,22,9,396,198
64,37,7,526,263
41,20,7,288,144
109,30,5,304,152
17,14,5,140,70
7,4,5,48,24
19,14,7,206,103
24,9,7,138,69
54,36,7,506,253
48,32,7,452,226
17,10,7,144,72
13,9,7,128,64
11,6,5,68,34
27,13,6,156,78
29,25,7,350,175
91,35,5,356,178
12,6,5,66,33
59,39,7,556,278
19,13,7,186,93
61,52,7,732,366
51,32,52,3340,1670
56,38,6,466,233
20,14,7,204,102
45,25,7,360,180
67,42,7,592,296
23,17,11,382,191
24,18,7,256,128
50,29,7,416,208
22,11,5,114,57
45,38,7,540,270
19,6,5,62,31
41,28,7,392,196
37,16,6,194,97
31,19,6,230,115
29,14,6,178,89
30,25,5,258,129
37,19,4,152,76
32,24,25,1214,607
11,5,5,52,26
60,41,5,418,209
67,45,6,542,271
14,8,7,120,60
6,3,3,20,10
22,16,5,162,81
57,43,5,438,219
14,9,7,134,67
16,12,6,152,76
35,12,7,178,89
24,16,7,236,118
24,15,6,188,94
17,10,6,122,61
15,9,4,72,36
28,15,7,216,108
28,19,3,114,57
24,15,6,186,93
13,6,7,88,44
45,19,6,238,119
48,21,6,258,129
180,49,6,590,295
59,28,7,396,198
38,20,7,280,140
7,5,6,64,32
26,13,6,162,81
25,18,5,184,92
19,14,6,178,89
41,23,7,322,161
47,25,19,972,486
58,34,6,412,206
33,14,10,298,149
48,35,3,214,107
31,25,5,254,127
34,21,5,214,107
46,19,7,276,138
20,12,5,122,61
44,28,7,398,199
37,17,6,206,103
2,2,1,4,2
29,19,6,236,118
15,6,6,74,37
17,10,7,142,71
39,22,7,318,159
43,26,7,368,184
44,21,7,300,150
21,14,7,198,99
22,13,7,194,97
28,12,7,174,87
34,19,6,228,114
50,22,7,312,156
40,29,30,1794,897
22,11,7,154,77
55,29,6,348,174
10,5,5,54,27
79,35,6,424,212
35,21,7,296,148
53,28,7,404,202
36,22,7,308,154
42,22,3,136,68
43,32,5,324,162
23,18,3,108,54
26,16,7,228,114
39,31,6,382,191
10,6,6,76,38
37,20,6,240,120
23,14,6,178,89
10,7,6,88,44
24,10,5,108,54
35,24,6,288,144
30,16,6,194,97
46,21,7,298,149
31,21,6,260,130
37,27,7,382,191
24,17,6,212,106
37,21,7,306,153
14,10,11,230,115
35,26,7,374,187
90,74,6,888,444
12,9,5,92,46
29,16,15,498,249
12,7,11,172,86
78,31,7,444,222
21,11,7,160,80
18,12,7,176,88
38,24,7,336,168
24,17,7,240,120
25,8,6,98,49
17,10,5,100,50
64,44,6,538,269
29,17,7,246,123
60,24,12,582,291
27,12,7,180,90
17,9,6,118,59
59,39,7,558,279
30,17,7,250,125
70,60,7,842,421
40,18,6,224,112
46,26,6,322,161
23,16,5,168,84
11,5,7,74,37
29,22,7,310,155
37,17,7,242,121
56,34,6,410,205
29,20,7,284,142
19,13,7,186,93
38,28,6,336,168
22,13,7,184,92
18,10,6,122,61
7,5,3,30,15
109,75,5,754,377
58,28,7,404,202
14,10,6,122,61
24,12,9,230,115
14,8,6,102,51
19,12,6,146,73
25,15,7,210,105
61,27,8,438,219
20,10,6,124,62
3,2,5,22,11
50,36,14,1034,517
50,34,7,482,241
17,8,7,122,61
20,13,7,182,91
24,16,5,162,81
47,40,6,480,240
16,10,6,120,60
41,16,7,236,118
21,12,7,178,89
23,9,7,134,67
39,30,7,426,213
14,6,6,72,36
4,4,1,8,4
21,12,5,122,61
24,21,7,300,150
27,19,6,228,114
25,14,7,196,98
21,14,6,178,89
14,9,6,118,59
52,25,7,354,177
23,15,6,186,93
38,17,6,208,104
22,9,6,116,58
58,27,5,274,137
14,8,6,102,51
19,8,6,104,52
18,11,6,132,66
34,20,7,286,143
37,16,6,202,101
47,30,5,304,152
26,10,5,102,51
23,13,6,162,81
18,14,5,148,74
62,35,7,500,250
23,6,6,74,37
19,9,7,130,65
30,24,7,338,169
39,27,7,388,194
37,15,7,218,109
64,38,7,538,269
30,14,7,198,99
8,4,7,68,34
37,18,7,252,126
27,12,5,122,61
48,31,6,372,186
71,38,13,1008,504
26,21,5,212,106
32,23,7,328,164
15,10,6,130,65
36,24,6,296,148
41,31,7,434,217
26,18,6,218,109
26,14,7,200,100
33,21,6,254,127
26,19,7,268,134
24,17,4,140,70
20,9,7,126,63
26,15,6,188,94
42,14,4,114,57
11,8,2,32,16
20,12,6,144,72
21,9,6,118,59
60,28,7,392,196
38,27,6,330,165
39,28,7,394,197
37,17,6,212,106
15,6,7,96,48
35,12,7,172,86
18,14,6,174,87
17,9,6,108,54
45,31,7,434,217
10,4,4,34,17
55,22,7,314,157
52,36,7,506,253
14,5,7,72,36
22,13,7,188,94
30,26,6,320,160
93,55,7,780,390
36,23,6,282,141
16,10,6,126,63
10,6,3,36,18
26,20,6,246,123
17,9,5,92,46
56,39,6,474,237
51,36,6,436,218
51,34,7,484,242
23,15,7,210,105
29,14,6,172,86
43,25,5,256,128
32,15,7,220,110
15,11,6,134,67
20,12,6,146,73
35,12,7,180,90
34,23,7,324,162
93,48,6,580,290
13,7,7,106,53
26,18,6,218,109
45,25,5,254,127
19,16,6,194,97
39,25,5,256,128
36,27,7,378,189
27,18,6,220,110
23,15,4,122,61
15,8,4,70,35
9,4,7,68,34
7,5,3,32,16
32,17,7,238,119
30,13,7,190,95
37,18,5,182,91
52,41,7,582,291
32,23,6,278,139
19,12,4,96,48
29,23,6,284,142
39,22,7,312,156
14,7,5,76,38
18,12,7,172,86
19,12,7,170,85
51,32,7,456,228
44,13,7,186,93
54,26,7,368,184
18,14,4,116,58
48,29,6,350,175
16,8,5,84,42
45,37,5,376,188
52,30,6,368,184
5,4,4,32,16
33,24,7,340,170
28,19,5,196,98
37,29,6,352,176
50,27,7,382,191
20,8,5,88,44
9,5,7,70,35
36,16,7,232,116
25,13,6,164,82
48,24,7,340,170
13,9,7,136,68
15,9,7,138,69
23,12,4,96,48
27,12,7,172,86
5,3,6,40,20
48,19,6,230,115
42,23,7,324,162
18,8,5,88,44
70,48,6,578,289
19,12,5,124,62
39,25,7,358,179
17,12,7,180,90
15,9,7,134,67
55,34,7,478,239
71,36,7,506,253
24,18,7,258,129
22,16,6,192,96
41,23,6,286,143
61,32,7,452,226
23,9,7,132,66
39,30,7,422,211
32,21,7,300,150
19,12,7,172,86
31,20,7,292,146
25,18,5,182,91
40,29,18,1050,525
12,5,6,64,32
9,3,6,46,23
9,6,6,76,38
10,8,6,104,52
35,22,7,314,157
2,1,5,14,7
65,27,6,332,166
63,36,6,432,216
20,17,7,246,123
25,17,7,248,124
16,10,5,100,50
32,18,6,218,109
38,26,6,316,158
40,26,5,264,132
27,15,6,188,94
29,19,6,232,116
30,17,6,206,103
42,24,7,336,168
13,6,7,94,47
15,7,6,86,43
35,16,7,226,113
66,49,7,688,344
18,11,4,92,46
65,31,7,442,221
44,30,6,362,181
79,51,11,1138,569
60,36,6,434,217
13,9,7,128,64
7,3,6,40,20
47,37,6,448,224
41,29,4,232,116
10,6,4,54,27
40,27,5,276,138
13,8,6,100,50
26,11,7,158,79
22,13,6,162,81
55,24,5,246,123
18,14,6,168,84
32,15,15,466,233
19,10,7,144,72
46,27,6,328,164
20,11,7,162,81
57,22,7,320,160
35,17,5,172,86
45,33,7,474,237
13,8,6,104,52
36,29,5,292,146
47,26,6,318,159
27,15,4,126,63
10,7,5,72,36
46,31,7,436,218
56,25,6,304,152
30,26,6,322,161
21,7,7,106,53
21,15,4,122,61
24,14,7,196,98
11,4,6,58,29
31,19,6,228,114
12,8,6,104,52
34,23,7,330,165
52,31,6,378,189
139,56,5,568,284
16,11,6,140,70
20,12,6,144,72
12,5,7,70,35
17,7,7,108,54
39,16,7,230,115
20,17,2,68,34
42,31,6,372,186
51,25,6,310,155
16,12,6,152,76
21,11,6,138,69
23,10,8,174,87
33,23,5,236,118
9,5,6,62,31
33,22,5,220,110
42,28,6,336,168
39,26,7,372,186
12,8,4,70,35
12,7,6,90,45
20,10,7,144,72
9,6,6,78,39
72,40,5,408,204
5,3,6,36,18
6,4,4,34,17
17,9,6,112,56
18,10,5,106,53
15,7,7,100,50
29,11,4,94,47
52,23,6,278,139
13,7,6,94,47
7,5,4,42,21
48,33,4,264,132
19,13,6,160,80
13,6,6,82,41
46,16,7,228,114
48,20,6,250,125
34,19,6,234,117
73,41,7,578,289
18,7,7,106,53
46,32,7,456,228
28,20,6,246,123
13,5,6,68,34
26,13,6,156,78
45,33,7,470,235
31,25,5,258,129
26,12,7,180,90
30,23,7,334,167
72,42,11,942,471
28,19,20,762,381
28,21,35,1524,762
16,7,7,104,52
20,9,7,126,63
47,33,6,398,199
49,22,5,224,112
58,30,6,364,182
7,4,6,58,29
68,40,7,566,283
37,16,7,226,113
43,28,11,634,317
50,40,6,488,244
39,30,7,432,216
20,9,6,118,59
24,17,4,136,68
24,11,6,138,69
34,18,6,226,113
41,24,6,298,149
40,25,9,462,231
14,10,7,144,72
5,2,6,26,13
27,15,7,212,106
24,14,7,196,98
21,13,6,158,79
21,9,5,94,47
38,27,12,648,324
22,16,7,228,114
14,9,7,138,69
31,28,4,224,112
6,4,6,48,24
22,11,6,136,68
64,32,5,324,162
27,15,7,214,107
35,25,4,206,103
68,44,4,352,176
40,26,6,314,157
46,25,7,358,179
24,18,6,222,111
38,23,6,280,140
18,10,5,102,51
50,37,6,446,223
25,14,7,196,98
62,42,5,426,213
19,11,6,134,67
12,5,6,70,35
12,8,5,82,41
19,11,6,136,68
62,36,12,880,440
45,21,7,294,147
50,34,7,484,242
34,24,7,336,168
20,12,5,122,61
13,8,5,86,43
23,12,7,178,89
20,17,6,204,102
27,9,6,108,54
50,36,6,434,217
29,15,6,186,93
38,23,7,324,162
23,10,7,152,76
18,10,6,124,62
17,10,5,108,54
32,14,7,198,99
64,35,7,500,250
35,26,9,468,234
36,22,6,268,134
50,32,6,384,192
35,21,6,260,130
9,3,7,46,23
39,30,7,428,214
52,23,7,326,163
30,14,6,174,87
1,1,1,2,1
42,30,9,556,278
57,29,6,352,176
10,2,5,28,14
36,20,6,244,122
23,11,7,158,79
25,12,7,180,90
19,8,13,220,110
38,26,7,374,187
7,4,6,50,25
49,24,7,346,173
58,23,7,328,164
20,10,3,64,32
58,46,9,842,421
21,9,7,130,65
26,18,6,222,111
35,27,6,326,163
16,8,7,114,57
48,33,7,466,233
10,4,5,48,24
30,19,7,266,133
12,7,7,100,50
60,32,7,454,227
33,23,7,330,165
76,36,20,1452,726
68,37,7,528,264
15,7,6,90,45
21,12,7,180,90
40,27,10,552,276
44,30,7,430,215
24,11,5,114,57
15,10,3,64,32
64,34,7,482,241
12,6,7,90,45
7,4,6,56,28
27,18,7,258,129
33,23,3,140,70
4,2,5,28,14
6,6,1,12,6
78,38,7,532,266
25,16,7,230,115
34,15,7,220,110
22,17,6,214,107
79,39,7,558,279
41,26,7,364,182
11,7,6,90,45
31,13,6,156,78
21,16,6,202,101
49,39,7,548,274
11,6,5,60,30
20,11,7,160,80
20,15,4,126,63
32,21,6,254,127
53,28,5,288,144
24,16,5,160,80
72,45,24,2160,1080
49,33,6,396,198
70,44,6,532,266
52,36,5,364,182
39,27,6,334,167
20,14,6,172,86
45,36,5,364,182
56,32,6,388,194
15,9,7,126,63
33,23,5,230,115
46,23,7,322,161
25,20,2,82,41
15,11,10,236,118
51,30,7,424,212
22,15,8,242,121
56,35,7,494,247
51,39,6,468,234
18,14,5,146,73
2,1,4,10,5
47,27,7,378,189
36,23,7,322,161
8,5,5,58,29
40,14,7,206,103
27,14,6,176,88
112,59,3,354,177
43,29,6,354,177
42,22,7,316,158
12,8,5,82,41
45,17,6,210,105
69,37,7,528,264
30,16,6,194,97
39,32,4,258,129
38,28,6,336,168
12,7,6,92,46
17,9,4,74,37
18,11,5,112,56
46,14,5,146,73
16,10,6,122,61
49,37,21,1594,797
18,9,7,138,69
55,46,4,370,185
57,33,7,474,237
38,28,7,402,201
34,21,7,302,151
21,12,6,154,77
15,6,6,78,39
34,20,6,242,121
16,10,6,128,64
16,10,6,130,65
47,38,7,532,266
57,39,5,392,196
15,6,6,80,40
20,8,6,102,51
51,30,10,614,307
75,34,7,486,243
60,37,7,524,262
